VAE01317	Kỹ sư cơ giới	Phó Trưởng phòng
VAE01327	Thợ bộ môn	Nhân viên
VAE01328	Thợ bộ môn	Nhân viên
VAE01329	Kỹ sư  bộ môn máy bay	Tổ trưởng
VAE01330	Thợ cơ giới	Nhân viên
VAE01331	Thợ cơ giới	Tổ trưởng
VAE01097	Thợ bộ môn	Nhân viên
VAE01332	Thợ cơ giới	Nhân viên
VAE01333	Thợ cơ giới	Nhân viên
VAE00991	Thợ cơ giới	Nhân viên
VAE01334	Thợ cơ giới	Nhân viên
VAE01335	Kỹ sư bộ môn; Cử nhân QTKD	Phó giám đốc
VAE01337	Kỹ sư bộ môn	Kỹ sư
VAE01338	Kỹ sư cơ giới	Tổ phó
VAE01339	Kỹ sư cơ giới	Kỹ sư
VAE01340	Thợ bộ môn	Nhân viên
VAE01341	Thợ cơ giới	Nhân viên
VAE01342	Thợ cơ giới	Nhân viên
VAE01343	Thợ bộ môn	Tổ phó
VAE01344	Thợ cơ giới	Nhân viên
VAE01345	Thợ cơ giới	Nhân viên
VAE01346	Thợ bộ môn	Nhân viên
VAE01347	Kỹ sư bộ môn	Kỹ sư
VAE01348	Kỹ sư cơ giới	Kỹ sư máy bay
VAE01349	Thợ bộ môn	Nhân viên
VAE01350	Thợ bộ môn	Tổ trưởng
VAE01351	Thợ bộ môn	Nhân viên
VAE01352	Thợ bộ môn	Nhân viên
VAE01353	Thợ cơ giới	Nhân viên
VAE01354	Thợ cơ giới	Nhân viên
VAE01355	Thợ cơ giới	Nhân viên
VAE01356	Thợ cơ giới máy bay	Thợ kỹ thuật máy bay
VAE01357	Thợ bộ môn	Đội phó
VAE01358	Thợ bộ môn	Nhân viên
VAE01364	Thợ bộ môn	Tổ phó
VAE01365	Thợ bộ môn	Nhân viên
VAE01368	Thợ cơ giới	Nhân viên
VAE01369	Thợ cơ giới	Nhân viên
VAE01370	Thợ cơ giới	Nhân viên
VAE01371	Thợ bộ môn	Nhân viên
VAE01362	Kỹ sư bộ môn	Kỹ sư
VAE01363	Kỹ sư cơ giới	Đội trưởng
VAE01374	Thợ bộ môn	Nhân viên
VAE01375	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE01376	Thợ cơ giới	Tổ phó
VAE01377	Thợ cơ giới	Nhân viên
VAE01378	Thợ bộ môn	Nhân viên
VAE01380	Thợ cơ giới	Tổ trưởng
VAE01381	Thợ bộ môn	Nhân viên
VAE01382	Thợ bộ môn	Thợ kỹ thuật máy bay
VAE01383	Kỹ sư bộ môn máy bay	Kỹ sư
VAE01385	Thợ cơ giới	Nhân viên
VAE01387	"Kỹ sư cơ giới, CNKT-QTKD"	Phó Giám đốc
VAE01388	KS Cơ giới; Th.s kỹ thuật -CN chế tạo máy	Phó giám đốc
VAE01389	Kỹ sư Bộ môn	Kỹ sư
VAE01390	Kỹ sư Cơ giới	Trưởng ca
VAE01391	Trung học phổ thông	N/v thống kê KT
VAE01392	KS Bộ môn	Tổ trưởng
VAE01393	Kỹ sư Bộ môn	Tổ trưởng
VAE01394	KS Cơ giới	Phụ trách ca
VAE01396	Kỹ sư Bộ môn	Trưởng phòng
VAE01397	KS Cơ giới	Đội trưởng
VAE01398	Kỹ sư Cơ giới	Kỹ sư
VAE01400	Kỹ sư cơ giới	Kỹ sư máy bay
VAE01401	KS Bộ môn	Kỹ sư
VAE01402	KS Bộ môn	Kỹ sư
VAE01403	Kỹ sư bộ môn	Kỹ sư máy bay
VAE01404	KS Bộ môn	Kỹ sư
VAE01405	KS Bộ môn	Kỹ sư máy bay
VAE01406	Kỹ sư Cơ giới	Trưởng ca
VAE01407	KS Bộ môn	Kỹ sư
VAE01408	KS Bộ môn	Kỹ sư
VAE01410	Thợ Cơ giới	Nhân viên
VAE01411	Cao đẳng Cơ giới	Nhân viên
VAE01412	Thợ Cơ giới	Nhân viên
VAE01413	Thợ Cơ giới	Nhân viên
VAE01414	Thợ Cơ giới	Nhân viên
VAE01415	Thợ Cơ giới	Nhân viên
VAE01416	Thợ Cơ giới	Nhân viên
VAE01417	Thợ Cơ giới	Nhân viên
VAE01418	Thợ Cơ giới	Nhân viên
VAE01419	Thợ bộ môn	Nhân viên
VAE01420	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01421	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01424	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01425	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01426	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01427	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01428	"Thợ điện, điện tử máy bay"	Nhân viên
VAE01429	Thợ Cơ giới	Nhân viên
VAE01430	Thợ Cơ giới	Nhân viên
VAE01431	"Thợ điện, điện tử"	Nhân viên
VAE01434	Lái xe sân đỗ	Nhân viên lái xe
VAE01435	Thợ Cơ giới	Nhân viên
VAE01436	K/s cơ giới máy bay; Cử nhân KT-QTKD	Kỹ sư máy bay
VAE01438	"Thợ bộ môn, KS nhiệt máy lạnh"	Nhân viên
VAE01439	Thợ Cơ giới	Thợ kỹ thuật máy bay
VAE01440	Thợ Cơ giới	Nhân viên
VAE01441	KS Cơ giới 	Tổ trưởng
VAE01442	"Thợ Bộ môn, Cử nhân KH vật lý"	Phụ trách Tổ
VAE01443	Thợ Cơ giới	Nhân viên
VAE01444	Thợ Cơ giới	Nhân viên
VAE01446	Thợ Bộ môn	Nhân viên
VAE01447	Thợ Cơ giới	Nhân viên
VAE01448	Thợ Bộ môn	Nhân viên
VAE01449	Ks bộ môn	Phó trưởng phòng
VAE01450	Cao đẳng Cơ giới	Nhân viên
VAE01451	Cao đẳng Cơ giới	Nhân viên
VAE01452	"Thợ Cơ giới, KS cơ khí tàu thuyền thủy sản"	Nhân viên
VAE01453	"Thợ Bộ môn, KS cơ khí tàu thuyền thủy sản"	Nhân viên
VAE01454	"Thợ Cơ giới, KS khai thác hàng hải"	Tổ trưởng
VAE01455	Thợ Bộ môn	Nhân viên
VAE01456	Thợ Bộ môn	Nhân viên
VAE01457	Thợ Bộ môn	Nhân viên
VAE01458	Thợ Cơ giới	Tổ trưởng
VAE01459	Thợ Cơ giới	Nhân viên
VAE01460	Thợ Bộ môn	Nhân viên
VAE01461	Thợ Cơ giới	Tổ trưởng
VAE01464	Thợ Cơ giới	Nhân viên
VAE01465	Thợ Cơ giới	Tổ trưởng
VAE01466	Thợ Bộ môn	Nhân viên
VAE01468	Thợ bộ môn	Nhân viên
VAE01470	Thợ Bộ môn	Nhân viên
VAE01471	Kỹ sư đặc thiết	Trưởng ban
VAE01472	K/s đặc thiết; Thạc sỹ kỹ thuật	Phó Trưởng ban
VAE01473	CNKT-QTKD	Phó giám đốc
VAE01474	Kỹ sư cơ giới	Phó giám đốc
VAE01475	K/s TTBMĐ; CNKT ngành Ngân hàng TC	Phó trưởng phòng
VAE01477	Kỹ sư cơ giới	Tổ trưởng
VAE01478	K/s cơ khí 	Kỹ sư
VAE01479	K/s cơ khí	Kỹ sư
VAE01480	"K/s điện, điện tử"	Kỹ sư
VAE01481	Kỹ sư cơ giới máy bay	Kỹ sư máy bay
VAE01482	Kỹ sư cơ giới	Tổ trưởng
VAE01483	Kỹ sư bộ môn máy bay	Kỹ sư máy bay
VAE01484	Kỹ sư điều khiển tự động	Tổ trưởng
VAE01485	"K/s điện, điện tử"	Kỹ sư
VAE01486	K/s cơ giới	Tổ trưởng
VAE01487	S/c thống kê	Nhân viên
VAE01488	Cử nhân Kinh tế-Kế toán	Nhân viên
VAE01489	CNKT ngành kế toán; Cử nhân Tiếng Anh	Nhân viên
VAE01490	"K/s Đo lường, điều khiển"	Quản đốc
VAE01491	K/s điều khiển học kỹ thuật	Chuyên viên
VAE01492	K/s đo lường	Kỹ sư
VAE01493	K/s cơ điện tử	Tổ trưởng
VAE01494	CĐ điện tử viễn thông	Nhân viên
VAE01496	"K/s Đo lường, điều khiển"	Chuyên viên
VAE01497	T/c VTĐ	Nhân viên
VAE01498	K/s tín hiệu giao thông	Tổ trưởng
VAE01499	Kỹ sư cơ giới	Kỹ sư
VAE01500	"Kỹ sư Đo lường, điều khiển; Thạc sỹ kỹ thuật"	Tổ trưởng
VAE01501	T/c VTĐ	Đội phó
VAE01502	Kỹ sư cơ khí	Kỹ sư
VAE01503	Trung cấp cơ giới	Nhân viên
VAE01504	Kỹ sư đặc thiết; Thạc sỹ kỹ thuật	Quản đốc
VAE01505	Thợ đặc thiết; Kỹ sư tin học	Phó giám đốc
VAE01506	Thợ VTĐ	Tổ trưởng
VAE01507	Thợ đặc thiết	Nhân viên
VAE01509	T/c đặc thiết	Nhân viên
VAE01510	Thợ đặc thiết	Nhân viên
VAE01512	"K/s điện, điện tử"	Tổ trưởng
VAE01513	"K/s điện, điện tử"	Chuyên viên
VAE01514	"K/s điện, điện tử"	Kỹ sư
VAE01515	"K/s điện, điện tử"	Kỹ sư máy bay
VAE01517	"Thợ điện, điện tử"	Nhân viên
VAE01519	"Kỹ sư điện, điện tử"	Tổ trưởng
VAE01520	Thợ VTĐ	Tổ trưởng
VAE01522	"Thợ điện, điện tử"	Nhân viên
VAE01523	"Thợ điện, điện tử"	Nhân viên
VAE01524	"Thợ điện, điện tử"	Nhân viên
VAE01525	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE01526	"Thợ điện, điện tử"	Nhân viên
VAE01527	"T/c điện, điện tử"	Tổ phó
VAE01528	"Thợ điện, điện tử "	Nhân viên
VAE01529	"Thợ điện, điện tử"	Nhân viên
VAE01530	"Thợ điện, điện tử "	Nhân viên
VAE01531	"Thợ điện, điện tử"	Tổ phó
VAE01532	"Thợ điện, điện tử"	Nhân viên
VAE01533	"Thợ điện, điện tử"	Nhân viên
VAE01534	T/c đặc thiết	Nhân viên
VAE01536	"Kỹ sư điện, điện tử"	Tổ trưởng
VAE01537	"Thợ điện, điện tử"	Tổ trưởng
VAE01539	Thợ VTĐ	Nhân viên
VAE01542	T/c cơ khí	Tổ trưởng
VAE01543	"Thợ gò, tán"	Nhân viên
VAE01544	Thợ cơ giới	Nhân viên
VAE01545	Thợ tiện	Nhân viên
VAE01546	Thợ nguội sửa chữa	Tổ phó
VAE01547	Thợ cơ giới	Nhân viên
VAE01548	"Thợ điện lạnh, thợ cơ khí"	Nhân viên
VAE01549	T/c cơ giới	Tổ trưởng
VAE01550	Thợ cơ giới	Tổ phó
VAE01551	Thợ cơ giới	Nhân viên
VAE01552	Thợ cơ giới	Nhân viên
VAE01553	Thợ cơ giới	Nhân viên
VAE01554	T/c cơ giới	Nhân viên
VAE01555	K/s cơ giới	Kỹ sư
VAE01556	Thợ cơ giới	Nhân viên
VAE01557	Thợ cơ giới	Nhân viên
VAE01558	Thợ cơ giới	Nhân viên
VAE01560	Kỹ sư Cơ khí HK	Trưởng phòng
VAE01561	"Cử nhân SPKT, CĐ cơ khí"	Phó quản đốc
VAE01562	Kỹ sư cơ giới	Quản đốc
VAE01563	K/s Trắc địa công trình; Thợ đặc thiết	Đội phó
VAE01564	K/s cơ giới	Tổ trưởng
VAE01565	"Thợ điện, điện tử"	Nhân viên
VAE01566	"Thợ điện, điện tử"	Nhân viên
VAE01567	"Thợ điện, điện tử"	Nhân viên
VAE01568	"Thợ điện, điện tử"	Nhân viên
VAE01569	Thợ cơ giới	Nhân viên
VAE01570	Thợ cơ giới	Nhân viên
VAE01571	"K/s điện, điện tử"	Kỹ sư máy bay
VAE01572	K/s cơ giới	Tổ trưởng
VAE01573	Thợ VTĐ	Nhân viên
VAE01574	Thợ cơ giới	Nhân viên
VAE01575	Thợ cơ giới	Nhân viên
VAE01576	T/c cơ giới	Nhân viên
VAE01577	Thợ cơ giới	Nhân viên
VAE01578	Thợ cơ giới	Nhân viên
VAE01579	Thợ cơ giới	Nhân viên
VAE01580	"Kỹ sư điện, điện tử"	Kỹ sư máy bay
VAE01581	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE01582	Thợ VTĐ	Nhân viên
VAE01583	"Thợ điện, điện tử"	Nhân viên
VAE01584	"Thợ điện, điện tử"	Nhân viên
VAE01585	Thợ cơ giới	Nhân viên
VAE01586	Thợ cơ giới	Nhân viên
VAE01587	Thợ cơ giới	Nhân viên
VAE01588	K/s Cơ khí HK	Kỹ sư
VAE01590	Thợ đặc thiết	Tổ trưởng
VAE01591	T/c cơ giới	Nhân viên
VAE01592	Thợ VTĐ	Nhân viên
VAE01593	"Thợ điện, điện tử"	Nhân viên
VAE01594	Thợ cơ giới	Nhân viên
VAE01595	"Thợ điện, điện tử"	Nhân viên
VAE01596	K/s cơ giới	Kỹ sư máy bay
VAE01597	Thợ cơ giới	Nhân viên
VAE01598	"K/s điện, điện tử"	Kỹ sư
VAE01600	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE01603	Thợ cơ giới	Nhân viên
VAE01604	Thợ cơ giới	Nhân viên
VAE01605	T/c cơ giới	Nhân viên
VAE01606	Thợ VTĐ	Nhân viên
VAE01607	Thợ cơ giới	Nhân viên
VAE01608	"Thợ điện, điện tử"	Nhân viên
VAE01609	Thợ cơ giới	Nhân viên
VAE01610	Thợ cơ giới	Nhân viên
VAE01611	Thợ cơ giới	Nhân viên
VAE01612	Thợ cơ giới	Nhân viên
VAE01613	Thợ cơ giới	Nhân viên
VAE01599	Kỹ sư cơ giới	Kỹ sư
VAE01614	K/s cơ khí chế tạo	Tổ trưởng
VAE01615	Thợ cơ giới	Nhân viên
VAE01616	Thợ cơ giới	Tổ phó
VAE01617	Thợ tiện	Nhân viên
VAE01618	Thợ nguội	Nhân viên
VAE01620	Thợ VTĐ	Nhân viên
VAE01621	Thợ sơn	Tổ trưởng
VAE01622	Thợ sơn	Tổ phó
VAE01623	Thợ sơn	Nhân viên
VAE01624	Thợ sơn	Nhân viên
VAE01626	Thợ sơn	Nhân viên
VAE01628	Thợ sơn	Nhân viên
VAE01629	Thợ may	Tổ trưởng
VAE01630	T/c kỹ thuật may	Nhân viên
VAE01631	Thợ may	Nhân viên
VAE01632	Thợ may; Cử nhân nghệ thuật ngành Mỹ thuật CN - Thời trang	Nhân viên
VAE01633	Thợ cắt may 	Nhân viên
VAE01634	Thợ may	Nhân viên
VAE01636	Thợ mạ	Tổ trưởng
VAE01637	Thợ cơ giới	Nhân viên
VAE01638	Thợ cơ giới	Nhân viên
VAE01639	Thợ tiện 	Nhân viên
VAE01640	Thợ cắt gọt	Nhân viên
VAE01641	K/s cơ khí ô tô	Trưởng phòng
VAE01642	K/s Đo lường	Phó quản đốc
VAE01645	S/c y tế 	Tổ phó
VAE01646	K/sư Điện tử viễn thông	Nhân viên
VAE01647	CĐ điện tử viễn thông	Tổ trưởng
VAE01648	Thợ cơ giới	Nhân viên
VAE01649	Thợ hàn	Nhân viên
VAE01650	Thợ đặc thiết	Nhân viên
VAE01651	K/s cơ khí ô tô	Quản đốc
VAE01652	"Lái, vận hành TTBMĐ"	Tổ trưởng
VAE01653	"Lái, vận hành TTBMĐ"	Tổ phó
VAE01654	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01655	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01656	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01657	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01659	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01661	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01662	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01663	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01664	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01666	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01667	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01668	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01669	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01670	"Lái, vận hành TTBMĐ"	Tổ phó
VAE01671	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01672	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01673	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01674	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01675	K/s cơ khí chế tạo máy	Quản đốc
VAE01676	K/s cơ khí ô tô	Phó quản đốc
VAE01677	Thợ s/c ô tô &TTBMĐ; Lái xe; CN K.tế	Phó chánh văn phòng
VAE01678	K/s máy XD và TBTL	Tổ trưởng
VAE01679	K/s ô tô	Tổ phó
VAE01680	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01681	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01682	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01683	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01684	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01685	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01686	K/s cơ khí ô tô	Kỹ sư hàng không
VAE01688	Thợ s/c ô tô &TTBMĐ	Nhân viên
VAE01689	Thợ sửa chữa ô tô	Nhân viên
VAE01691	Thợ  ắc quy	Nhân viên
VAE01693	K/s cơ khí	Tổ trưởng
VAE01694	Thợ hàn	Tổ phó
VAE01695	Thợ tiện	Nhân viên
VAE01697	T/c cơ khí chế tạo	Nhân viên
VAE01698	Thợ nguội	Nhân viên
VAE01699	Thợ rèn	Nhân viên
VAE01700	Thợ hàn	Nhân viên
VAE01701	Thợ hàn	Nhân viên
VAE01702	Thợ mạ	Nhân viên
VAE01703	Thợ sửa chữa máy công cụ	Nhân viên
VAE01704	Thợ nguội	Nhân viên
VAE01705	Kỹ sư đặc thiết; cử nhân QTKD	Giám đốc
VAE01706	Kỹ sư Cơ khí	Phó giám đốc
VAE01707	Kỹ sư Máy bay CG	Trưởng phòng
VAE01708	"Kỹ sư điện, điện tử; Cử nhân QTKD"	Phó trưởng phòng
VAE01709	Kỹ sư cấu trúc	Kỹ sư
VAE01710	Kỹ sư cơ khí	Tổ phó
VAE01711	Kỹ sư Công nghệ hàn ngành Cơ khí	Kỹ sư
VAE01712	Kỹ sư TTB mặt đất	Phó Quản đốc
VAE01713	Kỹ sư cơ giới	Phụ trách đội
VAE01714	Kỹ sư hóa	Tổ phó
VAE01715	K/s cơ giới	Kỹ sư
VAE01716	Kỹ sư bộ môn	Quản đốc
VAE01717	K/s cơ giới	Tổ trưởng
VAE01718	K/s cơ giới	Tổ trưởng
VAE01719	K/s cơ giới	Phó trưởng phòng
VAE01720	Nhân viên thống kê	Nhân viên
VAE01721	"Cử nhân KT, ngành Kế toán"	Tổ trưởng
VAE01722	Cử nhân KT	Chuyên viên
VAE01723	Nhân viên thống kê	Nhân viên
VAE01725	Kỹ sư cơ giới	Kỹ sư
VAE01726	K/s cơ khí; k/s máy bay động cơ	Kỹ sư
VAE01727	Thợ sơn MB	Tổ trưởng
VAE01728	Thợ sơn MB	Nhân viên
VAE01730	Thợ sơn MB	Nhân viên
VAE01731	Thợ sơn MB	Tổ trưởng
VAE01732	Thợ sơn MB	Nhân viên
VAE01734	Thợ nguội- cấu trúc	Tổ trưởng
VAE01736	Thợ nguội- cấu trúc	Nhân viên
VAE01737	Thợ gò tán- cấu trúc	Nhân viên
VAE01738	Thợ phay-bào	Nhân viên
VAE01740	Thợ phay CNC	Nhân viên
VAE01739	Thợ tiện	Nhân viên
VAE01741	Thợ tiện	Nhân viên
VAE01742	Thợ hàn	Tổ phó
VAE01743	Thợ hàn	Nhân viên
VAE01744	Thợ hàn	Nhân viên
VAE01745	Thợ gò tán- cấu trúc	Nhân viên
VAE01746	Thợ gò tán- cấu trúc	Nhân viên
VAE01747	Thợ gò tán- cấu trúc	Nhân viên
VAE01748	Thợ gò tán- cấu trúc	Nhân viên
VAE01749	Thợ gò tán- cấu trúc	Nhân viên
VAE01750	Thợ gò tán- cấu trúc	Nhân viên
VAE01752	Thợ gò tán- cấu trúc	Nhân viên
VAE01753	Thợ gò tán- cấu trúc	Nhân viên
VAE01754	Thợ gò tán- cấu trúc	Nhân viên
VAE01755	Thợ gò tán- cấu trúc	Nhân viên
VAE01756	Thợ may	Tổ trưởng
VAE01757	Thợ may	Nhân viên
VAE01758	Thợ may	Nhân viên
VAE01759	Thợ may	Nhân viên
VAE01760	Thợ composite	Tổ trưởng
VAE01761	Thợ composite	Nhân viên
VAE01762	Thợ composite	Nhân viên
VAE01763	Thợ composite	Nhân viên
VAE01764	Thợ composite	Nhân viên
VAE01766	Kỹ sư bộ môn	Phụ trách phân xưởng
VAE01767	Thợ cơ giới	Tổ trưởng
VAE01768	Thợ bộ môn	Tổ trưởng
VAE01771	Thợ bộ môn	Nhân viên
VAE01772	Thợ cơ giới	Nhân viên
VAE01773	Thợ cơ giới	Tổ trưởng
VAE01774	Thợ bộ môn	Nhân viên
VAE01775	Thợ bộ môn	Nhân viên
VAE01776	Thợ bộ môn	Nhân viên
VAE01777	Thợ bộ môn	Nhân viên
VAE01778	Thợ bộ môn	Nhân viên
VAE01779	Thợ bộ môn	Nhân viên
VAE01780	Thợ bộ môn	Nhân viên
VAE01781	Thợ bộ môn	Tổ trưởng
VAE01782	Thợ bộ môn	Nhân viên
VAE01783	Thợ bộ môn	Nhân viên
VAE01784	Thợ cơ giới	Nhân viên
VAE01785	Thợ cơ giới	Nhân viên
VAE01786	Kỹ sư Cơ giới	Quản đốc
VAE01789	Kỹ sư bộ môn	Tổ trưởng
VAE01790	Thợ ắc quy	Nhân viên
VAE01791	Thợ ắc quy	Nhân viên
VAE01792	Thợ ắc quy	Nhân viên
VAE01793	Thợ bộ môn	Tổ phó
VAE01794	Thợ bộ môn	Nhân viên
VAE01795	Thợ bộ môn	Tổ phó
VAE01796	Thợ máy phát	Tổ trưởng
VAE01797	Thợ BD cụm phanh bánh xe	Tổ trưởng
VAE01798	Thợ BD cụm phanh bánh xe	Tổ phó
VAE01799	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01800	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01801	"C.Đ kỹ thuật, ngành cơ điện"	Nhân viên
VAE01802	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01803	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01804	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01805	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01807	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01808	"C.Đ kỹ thuật, ngành cơ điện"	Nhân viên
VAE01809	Thợ BD cụm phanh bánh xe	Tổ phó
VAE01810	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01811	"C.Đ kỹ thuật, ngành cơ khí"	Nhân viên
VAE01812	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01813	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01814	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01815	"Lái xe, thợ vận hành"	Tổ trưởng
VAE01816	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE01817	Thợ BD cụm phanh bánh xe	Nhân viên
VAE01818	Thợ cơ giới	Nhân viên
VAE01819	Thợ vận hành BD TTBMĐ	Nhân viên
VAE01820	Kỹ sư cơ khí sân bay	Quản đốc
VAE01821	"Lái xe, K/s ô tô"	Đội trưởng
VAE01822	"Lái xe, thợ vận hành"	Tổ trưởng
VAE01823	"Lái xe, thợ vận hành"	Tổ phó
VAE01824	"Lái xe, thợ vận hành"	Nhân viên
VAE01826	"Lái xe, thợ vận hành"	Nhân viên
VAE01827	"Lái xe, thợ vận hành"	Nhân viên
VAE01828	"Lái xe, thợ vận hành"	Nhân viên
VAE01829	"Lái xe, thợ vận hành"	Nhân viên
VAE01830	"Lái xe, thợ vận hành"	Nhân viên
VAE01831	"Lái xe, thợ vận hành"	Nhân viên
VAE01832	T/c sửa chữa ô tô	Nhân viên
VAE01833	"Lái xe, thợ vận hành"	Nhân viên
VAE01834	"Lái xe, thợ vận hành"	Nhân viên
VAE01835	"Lái xe, thợ vận hành"	Nhân viên
VAE01836	"Lái xe, thợ vận hành"	Nhân viên
VAE01837	"Lái xe, thợ vận hành"	Nhân viên
VAE01838	"Lái xe, thợ vận hành"	Nhân viên
VAE01839	"Lái xe, thợ vận hành"	Nhân viên
VAE01840	Lái vận hành xe đặc chủng	Tổ trưởng
VAE01842	Thợ sửa chữa ôtô	Nhân viên
VAE01843	Thợ sửa chữa ôtô	Nhân viên
VAE01845	Thợ sửa chữa ôtô	Nhân viên
VAE01846	Thợ sửa chữa ôtô	Nhân viên
VAE01847	K/s Công nghệ kỹ thuật ôtô	Tổ phó
VAE01848	Cao đẳng kinh tế	Tổ trưởng
VAE01849	T/c kỹ thuật điện-Điện DD và điện XN	Nhân viên
VAE01850	CĐ Công nghệ kỹ thuật cơ điện	Nhân viên
VAE01852	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01853	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01854	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01855	"Lái, vận hành TTBMĐ"	Nhân viên
VAE01857	Kỹ sư máy đo	Đội phó
VAE01858	Thợ đồng hồ	Tổ trưởng
VAE01859	CĐ kỹ thuật điện công nghiệp	Nhân viên
VAE01860	Kỹ sư cơ giới máy bay	Kỹ sư
VAE01862	K/s cơ khí	Kỹ sư
VAE01863	Kỹ sư VTĐ hàng hải	Tổ trưởng
VAE01864	Kỹ sư cơ giới máy bay	Tổ phó
VAE01866	Kỹ sư tự động hóa	Kỹ sư
VAE01867	K/s Vô tuyến điện; Thạc sỹ KH kỹ thuật	Chánh Văn phòng
VAE01868	Kỹ sư đặc thiết; Thạc sỹ kỹ thuật	Phó giám đốc
VAE01869	Kỹ sư cơ giới; Cử nhân QTKD	Giám đốc
VAE01871	"Kỹ sư điện, điện tử"	Giáo viên
VAE01872	"Kỹ sư điện, điện tử"	"Phó Giám đốc, Trưởng phòng"
VAE01873	Kỹ sư cơ giới	Giáo viên
VAE01875	"Kỹ sư điện, điện tử"	Trưởng phòng
VAE01876	"Kỹ sư điện, điện tử"	Tổ trưởng
VAE01878	CĐ Quân sự ngành Thiết bị Hàng không; Cử nhân kinh tế ngành Kinh tế	Trưởng phòng
VAE01879	Kỹ sư cơ giới	Trưởng phòng
VAE01882	Cử nhân tiếng Anh sư phạm 	Giáo viên
VAE01885	K/s cơ giới; Thạc sỹ kỹ thuật	Trưởng phòng
VAE01886	Kỹ sư cơ giới	Phó phòng
VAE01888	Kỹ sư cơ giới	Giáo viên
VAE01893	Kỹ sư bộ môn; Cử nhân kinh tế	Phó Giám đốc
VAE01894	Cử nhân Hành chính ngành Hành chính học	Trưởng phòng
VAE01895	Kỹ sư máy bay	Tổ trưởng
VAE01896	Cử nhân luật	Chuyên viên
VAE01899	Cử nhân KT	Đội phó
VAE01900	Nhân viên văn thư	Tổ trưởng
VAE01901	T/c kế toán	Cán sự
VAE01902	Nhân viên lễ tân	Nhân viên
VAE01904	Nhân viên VSCN	Nhân viên
VAE01907	Nhân viên vệ sinh MB	Nhân viên
VAE01909	Nhân viên VSCN	Nhân viên
VAE01910	T/c Dược sỹ	Nhân viên
VAE01911	S/c Ytế	Nhân viên
VAE01912	Nhân viên VSCN	Nhân viên
VAE01914	Nhân viên lái xe	Tổ trưởng
VAE01915	Nhân viên lái xe	Nhân viên
VAE01916	Nhân viên lái xe	Nhân viên
VAE01918	Cử nhân kinh tế-Kế toán tổng hợp; Thạc sỹ kinh tế	"Phó Giám đốc, phụ trách Chi nhánh"
VAE01919	Cử nhân KT - Kế toán;C/N Anh văn	Tổ trưởng
VAE01921	"Cử nhân KT, ngành kế toán"	"Phó trưởng phòng, phụ trách phòng"
VAE01922	Cử nhân KT - Kế toán	Tổ trưởng
VAE01923	T/c Hạch toán kế toán-KTDN	Cán sự
VAE01925	T/c Tài chính - Kế toán	Cán sự
